id,country,state,neighbourhood_cleansed,property_type,square_meters,price,room_type,bathrooms,bedrooms,beds
33862417,Australia,NSW,BYRON SHIRE COUNCIL,House,24.22,$250.00 ,Private room,1,1,1
15738034,Australia,NSW,BYRON SHIRE COUNCIL,House,23.03,$156.00 ,Entire home/apt,1,1,2
17238776,Australia,NSW,BYRON SHIRE COUNCIL,House,23.03,$181.00 ,Entire home/apt,1,0,1
22657364,Australia,NSW,BYRON SHIRE COUNCIL,House,23.48,$181.00 ,Entire home/apt,1,1,1
19211148,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,23.03,$164.00 ,Entire home/apt,1,1,1
29368873,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,24.72,$238.00 ,Entire home/apt,1,1,1
1356773,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,23.08,$193.00 ,Entire home/apt,1,2,3
14042043,Australia,NSW,BYRON SHIRE COUNCIL,House,23.09,$240.00 ,Private room,1,1,1
31417441,Australia,NSW,BYRON SHIRE COUNCIL,House,22.40,$204.00 ,Private room,1,1,1
31444890,Australia,NSW,BYRON SHIRE COUNCIL,House,25.04,$270.00 ,Private room,1,1,1
1509071,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,24.31,$255.00 ,Entire home/apt,1,2,2
22173756,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,21.98,$175.00 ,Entire home/apt,1,1,2
31676458,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,23.33,$175.00 ,Private room,1,0,1
17127758,Australia,NSW,BYRON SHIRE COUNCIL,House,23.11,$159.00 ,Private room,1,1,1
29341409,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,22.01,$159.00 ,Entire home/apt,1,1,2
22847038,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,22.89,$159.00 ,Entire home/apt,1,2,3
6078197,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,22.89,$159.00 ,Entire home/apt,1,1,2
16290257,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,23.81,$185.00 ,Entire home/apt,1,1,1
11069346,Australia,NSW,BYRON SHIRE COUNCIL,House,24.53,$217.00 ,Private room,1,1,1
20080282,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,23.14,$160.00 ,Entire home/apt,1,2,2
16864944,Australia,NSW,BYRON SHIRE COUNCIL,House,25.13,$275.00 ,Private room,3,1,1
18213502,Australia,NSW,BYRON SHIRE COUNCIL,House,23.42,$170.00 ,Private room,1,1,1
32699335,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,24.14,$199.00 ,Entire home/apt,1,2,3
4326462,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,21.46,$163.00 ,Entire home/apt,1,1,1
8195437,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,22.78,$180.00 ,Entire home/apt,1,2,4
25922800,Australia,NSW,BYRON SHIRE COUNCIL,Camper/RV,23.72,$279.00 ,Entire home/apt,0,0,2
4910448,Australia,NSW,BYRON SHIRE COUNCIL,House,23.47,$200.00 ,Entire home/apt,1.5,2,2
9929304,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,22.32,$200.00 ,Entire home/apt,1,0,1
21300591,Australia,NSW,BYRON SHIRE COUNCIL,House,23.93,$200.00 ,Entire home/apt,2,3,3
26948838,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,22.78,$200.00 ,Entire home/apt,2,2,2
4526473,Australia,NSW,BYRON SHIRE COUNCIL,House,24.68,$249.00 ,Entire home/apt,1,3,3
16963601,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,23.24,$190.00 ,Entire home/apt,1,1,1
8673062,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,21.65,$190.00 ,Entire home/apt,1,2,2
28820224,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,24.72,$280.00 ,Entire home/apt,1,1,1
22984609,Australia,NSW,BYRON SHIRE COUNCIL,House,22.78,$250.00 ,Private room,1,2,2
33169241,Australia,NSW,BYRON SHIRE COUNCIL,Nature lodge,22.37,$182.00 ,Private room,1.5,2,3
7421972,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,22.84,$165.00 ,Entire home/apt,1,1,2
15791348,Australia,NSW,BYRON SHIRE COUNCIL,Loft,22.35,$225.00 ,Entire home/apt,1,2,3
6135260,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,23.53,$174.00 ,Entire home/apt,1,1,1
29371144,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,25.28,$285.00 ,Entire home/apt,1,0,1
487045,Australia,NSW,BYRON SHIRE COUNCIL,House,24.55,$285.00 ,Private room,1,1,1
14095010,Australia,NSW,BYRON SHIRE COUNCIL,Camper/RV,21.53,$175.00 ,Private room,0.5,1,1
15970394,Australia,NSW,BYRON SHIRE COUNCIL,House,21.96,$205.00 ,Entire home/apt,1,1,1
21068603,Australia,NSW,BYRON SHIRE COUNCIL,House,24.13,$290.00 ,Entire home/apt,1.5,1,1
31077336,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,23.42,$170.00 ,Entire home/apt,1.5,1,2
7826376,Australia,NSW,BYRON SHIRE COUNCIL,House,24.65,$292.00 ,Private room,1,2,1
4543296,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,21.40,$179.00 ,Entire home/apt,2,1,2
11880437,Australia,NSW,BYRON SHIRE COUNCIL,House,22.55,$171.00 ,Entire home/apt,1,1,2
754213,Australia,NSW,BYRON SHIRE COUNCIL,House,22.54,$189.00 ,Entire home/apt,2.5,3,3
21244094,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,22.76,$222.00 ,Entire home/apt,1,0,1
11328750,Australia,NSW,BYRON SHIRE COUNCIL,House,23.95,$235.00 ,Entire home/apt,1,2,2
10123411,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,23.48,$296.00 ,Entire home/apt,1,0,1
9983454,Australia,NSW,BYRON SHIRE COUNCIL,House,25.43,$279.00 ,Private room,1,1,1
33881637,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,22.58,$181.00 ,Entire home/apt,1.5,1,1
28237127,Australia,NSW,BYRON SHIRE COUNCIL,House,23.02,$250.00 ,Entire home/apt,2,2,3
31991074,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,24.22,$250.00 ,Entire home/apt,1,1,1
18375024,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,24.22,$250.00 ,Entire home/apt,1,1,1
31392305,Australia,NSW,BYRON SHIRE COUNCIL,House,23.98,$250.00 ,Private room,1,1,1
23830848,Australia,NSW,BYRON SHIRE COUNCIL,House,24.22,$250.00 ,Entire home/apt,2,2,3
5839507,Australia,NSW,BYRON SHIRE COUNCIL,House,25.18,$250.00 ,Private room,1,1,1
26602472,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,24.76,$299.00 ,Entire home/apt,2,2,2
10061230,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,25.73,$282.00 ,Private room,1,1,1
9944555,Australia,NSW,BYRON SHIRE COUNCIL,House,24.52,$300.00 ,Entire home/apt,2,3,4
26856573,Australia,NSW,BYRON SHIRE COUNCIL,House,23.54,$226.00 ,Private room,1,0,1
8476869,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,24.25,$226.00 ,Entire home/apt,1,1,1
3655785,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,23.31,$226.00 ,Entire home/apt,1,1,1
29713106,Australia,NSW,BYRON SHIRE COUNCIL,Loft,22.61,$240.00 ,Entire home/apt,1,1,1
16933558,Australia,NSW,BYRON SHIRE COUNCIL,House,24.02,$194.00 ,Private room,1,1,1
33715950,Australia,NSW,BYRON SHIRE COUNCIL,House,22.85,$254.00 ,Entire home/apt,1,1,1
27494529,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,22.45,$185.00 ,Entire home/apt,1,1,1
833757,Australia,NSW,BYRON SHIRE COUNCIL,House,21.76,$195.00 ,Entire home/apt,1,2,2
4645964,Australia,NSW,BYRON SHIRE COUNCIL,House,23.14,$230.00 ,Entire home/apt,1,1,1
18861194,Australia,NSW,BYRON SHIRE COUNCIL,House,24.61,$289.00 ,Private room,1.5,1,1
32341853,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,22.28,$178.00 ,Entire home/apt,1,2,2
33349727,Australia,NSW,BYRON SHIRE COUNCIL,House,24.86,$259.00 ,Private room,1,0,1
15063408,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,24.15,$309.00 ,Entire home/apt,1,1,1
11803289,Australia,NSW,BYRON SHIRE COUNCIL,House,22.54,$189.00 ,Private room,1,1,1
32596337,Australia,NSW,BYRON SHIRE COUNCIL,House,23.43,$276.00 ,Private room,1.5,2,1
5983198,Australia,NSW,BYRON SHIRE COUNCIL,House,24.67,$277.00 ,Entire home/apt,1,2,2
23667957,Australia,NSW,BYRON SHIRE COUNCIL,House,22.55,$200.00 ,Private room,1,1,1
16313758,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,24.16,$200.00 ,Private room,1,2,1
17573570,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,22.55,$200.00 ,Entire home/apt,1,0,1
23651472,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,22.78,$200.00 ,Entire home/apt,1,1,1
16288256,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,22.78,$200.00 ,Entire home/apt,1,1,1
2757605,Australia,NSW,BYRON SHIRE COUNCIL,House,22.80,$181.00 ,Entire home/apt,1,0,1
30720673,Australia,NSW,BYRON SHIRE COUNCIL,House,23.24,$211.00 ,Private room,1.5,1,1
9977904,Australia,NSW,BYRON SHIRE COUNCIL,House,24.70,$279.00 ,Private room,1,1,1
19625917,Australia,NSW,BYRON SHIRE COUNCIL,House,24.21,$279.00 ,Private room,1,1,1
24432164,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,24.68,$236.00 ,Private room,1,0,1
18915438,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,26.23,$315.00 ,Entire home/apt,2,2,2
18527770,Australia,,BYRON SHIRE COUNCIL,Guesthouse,23.03,$224.00 ,Entire home/apt,1,1,2
33561289,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,24.22,$250.00 ,Entire home/apt,1,0,1
21850036,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,23.50,$250.00 ,Entire home/apt,1,2,4
26470957,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,24.22,$250.00 ,Entire home/apt,2,2,2
4001805,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,24.94,$250.00 ,Entire home/apt,1,1,1
18293319,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,23.74,$250.00 ,Private room,2,1,1
31227668,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,23.26,$265.00 ,Entire home/apt,1,1,1
27495490,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,22.58,$238.00 ,Entire home/apt,1,1,1
16470241,Australia,NSW,BYRON SHIRE COUNCIL,House,25.50,$299.00 ,Private room,2,2,2
23221984,Australia,NSW,BYRON SHIRE COUNCIL,House,25.75,$299.00 ,Entire home/apt,2,4,4
29764620,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,22.36,$226.00 ,Entire home/apt,1,1,1
7265925,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,25.51,$300.00 ,Entire home/apt,1,0,1
13715240,Australia,NSW,BYRON SHIRE COUNCIL,House,24.26,$215.00 ,Private room,2,1,1
31524739,Australia,NSW,BYRON SHIRE COUNCIL,House,24.51,$253.00 ,Entire home/apt,1,2,2
1517335,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,23.11,$194.00 ,Entire home/apt,1,1,1
30349129,Australia,NSW,BYRON SHIRE COUNCIL,House,22.42,$194.00 ,Entire home/apt,1,2,2
31000405,Australia,NSW,BYRON SHIRE COUNCIL,House,22.85,$240.00 ,Entire home/apt,2,3,3
23155428,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,23.80,$240.00 ,Entire home/apt,1,2,2
24542241,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,22.42,$205.00 ,Entire home/apt,1,1,1
31212691,Australia,NSW,BYRON SHIRE COUNCIL,House,24.84,$288.00 ,Private room,1,1,1
2478241,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,24.62,$325.00 ,Entire home/apt,1,1,1
30110317,Australia,NSW,BYRON SHIRE COUNCIL,House,24.61,$289.00 ,Entire home/apt,1,1,2
31152514,Australia,NSW,BYRON SHIRE COUNCIL,House,23.89,$220.00 ,Private room,1,1,1
33371252,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,24.36,$220.00 ,Entire home/apt,1,1,1
11103355,Australia,NSW,BYRON SHIRE COUNCIL,House,24.16,$292.00 ,Private room,1,1,1
10000061,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,23.47,$190.00 ,Entire home/apt,1,2,3
5364410,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,22.32,$200.00 ,Entire home/apt,1,0,1
10501604,Australia,NSW,BYRON SHIRE COUNCIL,House,22.08,$211.00 ,Entire home/apt,2,4,4
19018543,Australia,NSW,BYRON SHIRE COUNCIL,Nature lodge,25.14,$248.00 ,Private room,1,1,2
17466766,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,23.26,$212.00 ,Entire home/apt,1,1,2
10076690,Australia,NSW,BYRON SHIRE COUNCIL,House,23.49,$236.00 ,Private room,1,1,1
32470866,Australia,NSW,BYRON SHIRE COUNCIL,House,24.22,$296.00 ,Private room,1.5,2,1
31317371,Australia,NSW,BYRON SHIRE COUNCIL,House,23.98,$250.00 ,Private room,1,1,1
26948930,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,25.18,$250.00 ,Entire home/apt,2,2,2
11025593,Australia,NSW,BYRON SHIRE COUNCIL,House,23.50,$250.00 ,Entire home/apt,1,1,1
24431504,Australia,NSW,BYRON SHIRE COUNCIL,House,23.74,$250.00 ,Entire home/apt,1,2,2
24678549,Australia,NSW,BYRON SHIRE COUNCIL,House,23.50,$250.00 ,Entire home/apt,1,1,1
25552291,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,24.46,$250.00 ,Entire home/apt,1,0,1
30539641,Australia,NSW,BYRON SHIRE COUNCIL,House,23.74,$280.00 ,Private room,1,2,2
27338759,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,23.98,$237.00 ,Entire home/apt,1,1,2
4811147,Australia,NSW,BYRON SHIRE COUNCIL,House,24.72,$265.00 ,Private room,1.5,1,1
33643595,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,25.20,$265.00 ,Private room,1,1,1
18076588,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,24.23,$225.00 ,Entire home/apt,1,1,2
2401626,Australia,NSW,BYRON SHIRE COUNCIL,House,22.58,$225.00 ,Private room,1,1,1
26479407,Australia,NSW,BYRON SHIRE COUNCIL,House,25.26,$317.00 ,Private room,1,1,4
31088774,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,23.52,$299.00 ,Entire home/apt,1,1,1
23633814,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,24.76,$299.00 ,Entire home/apt,1,1,1
9739488,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,24.27,$318.00 ,Entire home/apt,1,0,1
7248581,Australia,NSW,BYRON SHIRE COUNCIL,House,24.03,$300.00 ,Entire home/apt,2,4,4
8798103,Australia,NSW,BYRON SHIRE COUNCIL,House,22.38,$227.00 ,Entire home/apt,2,3,3
31674827,Australia,NSW,BYRON SHIRE COUNCIL,House,24.52,$240.00 ,Private room,1,1,1
13673085,Australia,New South Wales,BYRON SHIRE COUNCIL,House,24.80,$302.00 ,Entire home/apt,1,3,3
17409086,Australia,NSW,BYRON SHIRE COUNCIL,House,23.83,$270.00 ,Private room,3,1,1
5309024,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,23.34,$270.00 ,Entire home/apt,1,1,2
23770590,Australia,NSW,BYRON SHIRE COUNCIL,House,22.91,$230.00 ,Private room,1,1,1
33047701,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,25.63,$345.00 ,Entire home/apt,1,1,1
30612574,Australia,NSW,BYRON SHIRE COUNCIL,Camper/RV,25.07,$244.00 ,Private room,1,1,1
17157453,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,23.19,$220.00 ,Entire home/apt,1,1,1
2368053,Australia,NSW,BYRON SHIRE COUNCIL,House,23.19,$220.00 ,Private room,1.5,1,1
33975868,Australia,NSW,BYRON SHIRE COUNCIL,Nature lodge,24.38,$221.00 ,Private room,1,2,5
22324976,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,24.15,$275.00 ,Entire home/apt,1,1,1
3094616,Australia,NSW,BYRON SHIRE COUNCIL,House,25.12,$260.00 ,Private room,1,1,1
2131894,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,23.69,$210.00 ,Entire home/apt,1,1,2
22308093,Australia,NSW,BYRON SHIRE COUNCIL,Camper/RV,24.40,$328.00 ,Entire home/apt,0,0,2
9738957,Australia,NSW,BYRON SHIRE COUNCIL,House,25.40,$309.00 ,Private room,1,1,1
21772708,Australia,NSW,BYRON SHIRE COUNCIL,House,25.17,$349.00 ,Entire home/apt,1,3,3
30115837,Australia,NSW,BYRON SHIRE COUNCIL,Camper/RV,22.55,$200.00 ,Entire home/apt,0,1,1
26572261,Australia,NSW,BYRON SHIRE COUNCIL,House,23.93,$200.00 ,Private room,1,2,2
3666806,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,23.70,$200.00 ,Entire home/apt,1,2,3
24006005,Australia,NSW,BYRON SHIRE COUNCIL,House,22.31,$211.00 ,Private room,1,1,1
32168530,Australia,NSW,BYRON SHIRE COUNCIL,House,23.93,$330.00 ,Private room,1,1,1
17960184,Australia,NSW,BYRON SHIRE COUNCIL,Nature lodge,24.66,$248.00 ,Private room,1,1,1
804604,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,25.95,$331.00 ,Entire home/apt,1,1,2
2023176,Australia,NSW,BYRON SHIRE COUNCIL,House,24.94,$312.00 ,Private room,1.5,1,1
26602529,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,23.26,$250.00 ,Entire home/apt,2,2,2
26948983,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,23.98,$250.00 ,Entire home/apt,2,2,2
30961259,Australia,NSW,BYRON SHIRE COUNCIL,Nature lodge,23.74,$250.00 ,Entire home/apt,1,2,3
19707588,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,24.74,$355.00 ,Private room,1,1,1
2503194,Australia,NSW,BYRON SHIRE COUNCIL,House,22.58,$225.00 ,Private room,1,1,1
2723435,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,24.24,$214.00 ,Entire home/apt,1,2,3
33944576,Australia,NSW,BYRON SHIRE COUNCIL,House,23.31,$226.00 ,Private room,1,1,1
1256450,Australia,NSW,BYRON SHIRE COUNCIL,House,23.07,$226.00 ,Entire home/apt,2,2,5
5729418,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,22.62,$215.00 ,Entire home/apt,1,2,3
31680651,Australia,NSW,BYRON SHIRE COUNCIL,House,22.62,$215.00 ,Entire home/apt,1,1,1
23832120,Australia,NSW,BYRON SHIRE COUNCIL,House,22.83,$239.00 ,Private room,1.5,1,1
31296218,Australia,NSW,BYRON SHIRE COUNCIL,House,24.26,$239.00 ,Private room,1,1,1
29664936,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,25.03,$269.00 ,Private room,1,1,1
31444766,Australia,NSW,BYRON SHIRE COUNCIL,House,24.07,$255.00 ,Private room,1,1,1
6033894,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,23.13,$229.00 ,Entire home/apt,1,1,1
23831377,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,25.07,$321.00 ,Entire home/apt,1,1,1
21013804,Australia,NSW,BYRON SHIRE COUNCIL,House,23.34,$270.00 ,Entire home/apt,3,3,3
31174376,Australia,NSW,BYRON SHIRE COUNCIL,House,22.67,$230.00 ,Entire home/apt,2.5,3,4
30191385,Australia,NSW,BYRON SHIRE COUNCIL,House,25.59,$342.00 ,Entire home/apt,3,3,3
21820189,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,23.19,$220.00 ,Entire home/apt,1,1,1
5270865,Australia,NSW,BYRON SHIRE COUNCIL,House,23.38,$289.00 ,Entire home/apt,2,2,2
24432421,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,23.38,$289.00 ,Private room,1,1,1
18163956,Australia,NSW,BYRON SHIRE COUNCIL,House,23.89,$259.00 ,Private room,1,1,2
26015136,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,26.20,$350.00 ,Entire home/apt,1,1,1
26602096,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,24.68,$350.00 ,Entire home/apt,2,2,2
22498411,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,25.19,$330.00 ,Entire home/apt,1,2,2
18113497,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,25.94,$330.00 ,Entire home/apt,1,1,1
13482506,Australia,NSW,BYRON SHIRE COUNCIL,House,24.68,$330.00 ,Entire home/apt,1.5,2,5
2028805,Australia,NSW,BYRON SHIRE COUNCIL,House,26.19,$312.00 ,Private room,1.5,1,1
30323693,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,23.25,$264.00 ,Entire home/apt,1,0,1
26949527,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,22.78,$250.00 ,Entire home/apt,2,2,2
4959516,Australia,NSW,BYRON SHIRE COUNCIL,House,23.76,$225.00 ,Entire home/apt,1,1,1
141548,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,24.47,$214.00 ,Entire home/apt,1,1,1
16289699,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,22.36,$226.00 ,Entire home/apt,1,1,2
1014619,Australia,NSW,BYRON SHIRE COUNCIL,House,23.31,$226.00 ,Private room,1,1,1
23731412,Australia,NSW,BYRON SHIRE COUNCIL,House,22.16,$215.00 ,Private room,1,1,1
16233235,Australia,NSW,BYRON SHIRE COUNCIL,House,24.50,$379.00 ,Entire home/apt,3,4,4
9718220,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,25.48,$282.00 ,Private room,1,1,1
33951086,Australia,NSW,BYRON SHIRE COUNCIL,Loft,25.99,$299.00 ,Entire home/apt,1,0,1
952072,Australia,NSW,BYRON SHIRE COUNCIL,House,23.33,$240.00 ,Private room,1,1,1
32507274,Australia,NSW,BYRON SHIRE COUNCIL,House,22.86,$255.00 ,Entire home/apt,1.5,3,3
4157597,Australia,NSW,BYRON SHIRE COUNCIL,House,24.55,$255.00 ,Private room,1.5,1,1
5372699,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,23.83,$270.00 ,Entire home/apt,1,1,2
32165848,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,25.53,$270.00 ,Entire home/apt,1,0,4
13700713,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,23.59,$304.00 ,Entire home/apt,1,0,1
33144273,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,25.07,$244.00 ,Entire home/apt,1,0,2
19919376,Australia,NSW,BYRON SHIRE COUNCIL,House,24.36,$220.00 ,Private room,1.5,1,1
2102602,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,24.85,$365.00 ,Entire home/apt,1,0,2
33722751,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,25.62,$365.00 ,Entire home/apt,2,2,2
26148128,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,26.15,$327.00 ,Entire home/apt,1,0,1
23831950,Australia,NSW,BYRON SHIRE COUNCIL,House,24.90,$235.00 ,Private room,1.5,1,1
22065607,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,23.95,$235.00 ,Private room,1,1,3
15133946,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,23.92,$310.00 ,Private room,1,1,1
9258167,Australia,NSW,BYRON SHIRE COUNCIL,House,23.69,$277.00 ,Private room,1,1,1
18273788,Australia,NSW,BYRON SHIRE COUNCIL,House,25.40,$277.00 ,Private room,1,0,1
21114796,Australia,NSW,BYRON SHIRE COUNCIL,House,26.46,$350.00 ,Entire home/apt,3,4,4
21749334,Australia,NSW,BYRON SHIRE COUNCIL,House,23.96,$295.00 ,Entire home/apt,2,4,4
26949006,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,23.98,$250.00 ,Entire home/apt,2,2,2
11361811,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,23.73,$264.00 ,Entire home/apt,1,1,1
4130122,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,24.21,$279.00 ,Entire home/apt,1,1,1
33432842,Australia,NSW,BYRON SHIRE COUNCIL,House,24.96,$280.00 ,Private room,1,1,0
11104588,Australia,NSW,BYRON SHIRE COUNCIL,House,22.80,$251.00 ,Entire home/apt,2.5,4,4
33862733,Australia,NSW,BYRON SHIRE COUNCIL,House,24.24,$281.00 ,Private room,1,1,2
27859452,Australia,NSW,BYRON SHIRE COUNCIL,House,24.51,$299.00 ,Entire home/apt,2.5,3,4
2636999,Australia,New South Wales,BYRON SHIRE COUNCIL,House,25.75,$299.00 ,Private room,1,2,3
26437005,Australia,NSW,BYRON SHIRE COUNCIL,House,24.51,$299.00 ,Private room,1,2,2
28785734,Australia,NSW,BYRON SHIRE COUNCIL,House,25.02,$300.00 ,Entire home/apt,1,2,3
18027822,Australia,NSW,BYRON SHIRE COUNCIL,House,26.01,$300.00 ,Private room,1,1,1
31445160,Australia,NSW,BYRON SHIRE COUNCIL,House,23.82,$255.00 ,Private room,1,1,1
31393726,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,25.79,$319.00 ,Entire home/apt,1,1,1
6045707,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,26.29,$319.00 ,Private room,1,1,1
5288698,Australia,NSW,BYRON SHIRE COUNCIL,House,24.06,$285.00 ,Entire home/apt,1.5,1,4
24024214,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,24.04,$339.00 ,Entire home/apt,1,2,3
33669295,Australia,NSW,BYRON SHIRE COUNCIL,House,26.84,$360.00 ,Entire home/apt,1,1,0
31394403,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,25.29,$270.00 ,Entire home/apt,1,1,1
24433107,Australia,NSW,BYRON SHIRE COUNCIL,House,24.55,$320.00 ,Entire home/apt,1,1,1
24735744,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,24.61,$245.00 ,Private room,1,2,3
15940809,Australia,NSW,BYRON SHIRE COUNCIL,House,24.12,$289.00 ,Entire home/apt,2,2,2
16231419,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,26.68,$389.00 ,Entire home/apt,1,2,2
18637462,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,25.91,$390.00 ,Entire home/apt,1,0,1
2661312,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,27.21,$390.00 ,Entire home/apt,1,1,2
16456596,Australia,NSW,BYRON SHIRE COUNCIL,House,24.15,$260.00 ,Private room,1,1,1
15503338,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,26.18,$391.00 ,Entire home/apt,1,1,1
16965585,Australia,NSW,BYRON SHIRE COUNCIL,House,24.65,$370.00 ,Entire home/apt,2,3,4
7330129,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,25.95,$394.00 ,Entire home/apt,1,2,3
22670895,Australia,NSW,BYRON SHIRE COUNCIL,Other,27.26,$395.00 ,Entire home/apt,2.5,3,4
